sample_idx,class,beta,alpha,r_squared
2723,5,1.6401800837656508,1.2193782986367248,0.617163835920393
2724,3,1.9460977970691764,1.027697581802929,0.9110271560931433
2725,2,3.4714632271806294,0.576125935697816,0.9052977965412752
2726,1,3.338353891992267,0.5990976585188929,0.7621191824942533
2727,1,3.116332403371848,0.6417800610217368,0.8986495028618565
2728,2,2.3825128068912442,0.8394498422905203,0.8465823151068883
2729,4,1.5418315031564953,1.297158603845832,0.43914358403265097
2730,1,2.4816441861671756,0.8059173072224103,0.6869306593855018
2731,2,3.672227755647279,0.544628528806344,0.9742823591120641
2732,1,2.9819728124324496,0.6706969264312519,0.663174666956382
2733,4,2.2154495315123333,0.9027513249804157,0.6399177739998392
2734,2,3.394772511742815,0.5891410965187874,0.9280501405469672
2735,2,3.8962655191539417,0.5133120394819222,0.8658348820431123
2736,5,2.0266168847192545,0.9868663461160585,0.7959778392228499
2737,2,2.6693353753673095,0.7492501760760554,0.8942718525528549
2738,1,3.664602785380759,0.5457617420307114,0.8601655929276436
2739,3,3.910079324313188,0.511498574354704,0.9402974929898564
2740,4,2.613445668060578,0.7652732270053992,0.6652787657546714
2741,5,2.5500875211779035,0.78428680717444,0.7098483651753107
2742,1,1.8817075838428927,1.0628643988964142,0.609531844672971
2743,2,2.262302910245765,0.8840549118962722,0.8777402047394156
2744,4,2.411508527666691,0.8293563871138969,0.6897821432147124
2745,4,2.2236839234992813,0.8994084001168282,0.593397009992741
2746,4,1.5595764240163348,1.2823994830913477,0.6038776226145094
2747,4,2.646270569027048,0.7557806157120729,0.5728812177199052
2748,5,1.5334638039838282,1.304236849154277,0.5626505713262453
2749,4,1.735496389449007,1.1524080442685154,0.6317357555289109
2750,5,2.1309609585854417,0.9385437081529756,0.5708093916247456
2751,1,0.9408169940585307,2.1258119407179574,0.2164153380040582
2752,4,2.448714508594887,0.8167550741338292,0.728586545638903
2753,5,1.8394303590809449,1.0872931340544376,0.41440084899230056
2754,2,3.3908624182877074,0.58982045075422,0.9392923698803977
2755,4,2.0102213165659055,0.9949153277394517,0.5359973131328957
2756,1,2.3065692398982747,0.8670886463777714,0.527172879487712
2757,3,1.9190523607362195,1.0421810477504252,0.9238928424474459
2758,1,2.4355918477624727,0.8211556471735435,0.6932144724466021
2759,5,2.569553719023708,0.7783452765330363,0.8022000980514701
2760,5,1.6870117532743676,1.185528195709452,0.6711438851363227
2761,4,2.1005787321708853,0.9521185611229434,0.7038537695917232
2762,3,2.465928372205295,0.8110535660901568,0.763198288095545
2763,3,1.8629205808139908,1.0735830719772892,0.7340317885593929
2764,3,3.05898048990746,0.6538126041008204,0.9615439101297044
2765,4,2.993622436523223,0.6680869222515546,0.6544405792881233
2766,3,2.2957527905754045,0.8711739383310181,0.9138251107382694
2767,1,3.8980150526814286,0.5130816512943448,0.8603039080916475
2768,2,2.3574109324845733,0.8483883621817758,0.9302036235157803
2769,5,2.0069646947310864,0.9965297372946466,0.652767497201947
2770,2,2.686009124186046,0.7445991087636641,0.816035994825216
2771,5,2.419952011352882,0.8264626697625683,0.6243051427959319
2772,5,2.053022723012063,0.9741733384546901,0.7138014108222499
2773,5,2.1635239501380283,0.9244177767814422,0.7363015954016657
2774,4,2.054361175142374,0.973538647536694,0.7437678420290083
2775,4,1.6559679104797604,1.2077528721076292,0.5639843613407698
2776,4,2.5010401052101603,0.7996673047479748,0.5469153541843967
2777,1,2.132221942864724,0.9379886585881962,0.631056157617934
2778,3,2.0659128855791904,0.9680950314801336,0.7808873400097411
2779,1,1.0226471291973653,1.9557088099095528,0.3606435432289785
2780,5,1.8961326252879211,1.0547785388673996,0.6279011492969948
2781,2,2.5501437898433115,0.7842695019651759,0.9149139472226447
2782,3,2.9692022724180016,0.6735815941469284,0.8612733028951407
2783,2,2.9675501037445184,0.673956607329513,0.8414472278892995
2784,2,2.0091104164745435,0.995465447593204,0.8728126085853003
2785,2,3.4261868343750947,0.5837393279122741,0.9236384144764274
2786,3,2.379486043475488,0.8405176426581561,0.8623404829583708
2787,3,2.311952171687269,0.8650697988014149,0.8630291956768379
2788,3,3.5036883913721795,0.5708270190137322,0.8882529133142127
2789,5,1.1535043626533326,1.7338469317961898,0.27870678218375455
2790,1,1.4653328124636376,1.364877646217064,0.7209646073851306
2791,3,2.842787675401566,0.7035347793666947,0.940335343437833
2792,2,3.713128444298363,0.5386293606597609,0.84854708059957
2793,1,3.021104369704889,0.662009568439824,0.8150369578039313
2794,5,1.8836084625194507,1.0617917894278666,0.5277119543307784
2795,5,1.375993873875671,1.4534948432340997,0.34865261489026245
2796,5,1.7756807897155824,1.126328567377444,0.6295369866430897
2797,5,1.8049270671744737,1.108078013994717,0.5734943978766641
2798,2,2.709282873327361,0.7382027250420452,0.8079372359881088
2799,5,1.7999687275432623,1.1111304154321369,0.5143440905846939
2800,5,1.7861843125445462,1.1197052767476487,0.4805276577807833
2801,1,2.442241601717018,0.8189197983499666,0.5330118998263207
2802,4,1.526553444612314,1.3101408319889667,0.6910358987780607
2803,1,2.630031004315837,0.7604473090689933,0.8798945769488727
2804,5,0.9066637619655701,2.205889419980975,0.4346813932652539
2805,5,2.1131262904956216,0.9464649647281193,0.6314575217561514
2806,5,0.9589601623176724,2.0855923724362855,0.44577996258395647
2807,3,2.436617004292266,0.8208101628105132,0.9123640873658465
2808,4,1.3163766659532816,1.5193219780689886,0.4678708645996984
2809,5,2.1112878923038565,0.9472890965227778,0.5221804932859351
2810,4,2.0127727892984066,0.9936541325646305,0.4978144119310186
2811,5,1.6385609056547823,1.2205832527175935,0.5521660700251716
2812,4,2.522508980935872,0.7928613991526735,0.4370861808674832
2813,5,2.3028149236194575,0.8685022749707098,0.8080112948725301
2814,5,2.2081052815605635,0.9057539134123684,0.8111299648204463
2815,5,1.6882061177110277,1.1846894635778962,0.6270452474960424
2816,1,2.9416212473044276,0.679897183171597,0.823821633207755
2817,5,1.7828189313721015,1.1218189154300435,0.614110399834008
2818,2,3.1258576499997166,0.6398244014727227,0.9119352097265763
2819,5,1.853532380481571,1.079020804309,0.5383219281491805
2820,5,2.4274008962923244,0.8239265310706824,0.78279086568444
2821,1,2.779363161771009,0.7195893028695108,0.681213157735264
2822,1,2.2176303800148496,0.9018635467947583,0.7392431126580723
2823,4,2.482221796846234,0.8057297710225102,0.6376605498684728
2824,1,3.302244045003371,0.605648756646621,0.8174334836461006
2825,2,3.9679475188291855,0.5040389245344999,0.8727781802110733
2826,5,1.9340797992575398,1.0340834958142708,0.45534742756898583
2827,5,1.4128625887997908,1.4155658277419427,0.5688224185481046
2828,1,3.3550393339479316,0.5961181974121794,0.7555403473980357
2829,1,1.7804219394975533,1.1233292264216947,0.5096131281911411
2830,2,2.5015301233880316,0.7995106600160515,0.8531396516233388
2831,5,2.9156618303407362,0.6859506062012246,0.744119755891214
2832,1,3.041873432633126,0.6574895518479041,0.9190634677360711
2833,1,2.93476295364025,0.6814860455830752,0.6608599634911145
2834,1,2.8063015444024577,0.712681787169047,0.8110089656947912
2835,5,2.4387428543580394,0.8200946632917838,0.778008715705056
2836,3,2.5393929700142692,0.7875897994585539,0.8900509720888268
2837,2,2.1390043343039,0.9350144681454624,0.8467792685044297
2838,4,1.5315196930912482,1.3058924472353093,0.36764651481033395
2839,4,2.479818094429477,0.8065107696781013,0.5623405255217336
2840,4,1.5927694283276108,1.2556745279195725,0.473754986198472
2841,5,2.278790837623663,0.877658434894188,0.8261743880435394
2842,2,2.3273087836068806,0.8593616859471415,0.8188843251027287
2843,5,2.1157076489873314,0.9453101901660591,0.7458852537683563
2844,3,2.0964293139046313,0.954003069283061,0.8854343199698328
2845,4,1.6518273646701216,1.2107802805406425,0.5823640310515141
2846,2,3.5592784184399946,0.5619116474952767,0.928740329673808
2847,3,2.823995055535994,0.708216537447301,0.8826049439905327
2848,5,1.7193026919746255,1.1632622977533948,0.8453625084997494
2849,3,3.1612598729471593,0.6326591550145014,0.8994643095631918
2850,4,2.6081460457049843,0.7668282239384329,0.5494218214861832
2851,4,1.4475219516671916,1.381671620037602,0.659402160930847
2852,5,2.46641560635734,0.8108933445137451,0.8636759978281406
2853,5,2.356742579741918,0.8486289581185468,0.6931818340236489
2854,1,3.1785071483923524,0.6292262079736313,0.7662659869285138
2855,3,1.9472530686558869,1.0270878665917431,0.8926618867200397
2856,1,2.072462861585976,0.9650353871574214,0.5708745906629326
2857,4,1.6062672532688804,1.2451228124895422,0.5259797093942173
2858,4,1.3734698381887787,1.4561659414650407,0.7298979661581126
2859,1,2.705405996864092,0.7392605776427839,0.8436699692803059
2860,3,3.481034965998648,0.5745417726438249,0.9437617873925288
2861,2,2.473695136652108,0.8085070671670537,0.8803398932004098
2862,2,3.624089422826188,0.5518627623819315,0.8909921942482053
2863,4,1.7022105371821443,1.1749427913369748,0.45442251110817367
2864,5,2.0192135086173857,0.9904846572512573,0.6973356524773198
2865,5,1.5853146429840117,1.2615792132187922,0.5943178940602438
2866,2,2.0312786224834274,0.9846015105277944,0.7635246697091739
2867,3,2.7102887146409427,0.7379287635284121,0.907857082723533
2868,1,2.8558792564338873,0.7003097191501658,0.8905973781115719
2869,1,2.982858854768494,0.6704976994814005,0.7733263571299496
2870,3,1.7768577353396469,1.1255825158212227,0.6313809046888459
2871,1,2.2104714222445465,0.904784373085977,0.6718275436329278
2872,5,2.4104551394824467,0.8297188224915165,0.7066966398809206
2873,3,2.897548673225947,0.690238620831631,0.9584980969240819
2874,5,1.7221388357811824,1.1613465525808067,0.7999695766334933
2875,4,2.3164709200480194,0.8633823039568055,0.45071516698892167
2876,5,1.6270123756818242,1.2292469497423888,0.6624035203458892
2877,4,2.0694229383271914,0.9664529966101038,0.7252761365409734
2878,2,3.1044801016084205,0.6442302525836152,0.9102619982342665
2879,3,3.7823778205686533,0.5287679060309513,0.9550192940174163
2880,1,2.4415502013798247,0.8191517007799857,0.6424358099162264
2881,5,1.241991415069617,1.610317088937281,0.6731023958261941
2882,3,2.4024543431957674,0.8324820014433993,0.9015637321586574
2883,5,2.105530952102729,0.94987917323308,0.6853429616898699
2884,5,1.728512949163838,1.1570639380905379,0.47909379589021295
2885,5,2.0850816261427068,0.9591950621616174,0.5972083975141713
2886,2,2.7041123958423086,0.7396142272322289,0.9350523944505401
2887,5,1.7687375697373346,1.1307499960534049,0.7728913207882251
2888,3,2.9849517775707994,0.6700275746590557,0.9300884785104805
2889,4,1.3102861533969403,1.526384137400036,0.40450263480942494
2890,4,1.9731838866196587,1.0135902758795994,0.38936799988650694
2891,2,3.260355858528327,0.6134299710776873,0.9369647806678252
2892,3,2.8155013531384165,0.7103530594189259,0.9546692545778191
2893,3,2.8787469417300295,0.6947467215711804,0.9554805527333585
2894,3,2.8678096157866717,0.697396364455448,0.9453381943356185
2895,5,1.5371500649523175,1.3011091406108355,0.6899351844194299
2896,5,2.1062505619685337,0.949554642791772,0.7907646661684358
2897,1,3.3800682242469655,0.5917040329698,0.7808717083532297
2898,2,2.5018119044631986,0.7994206104911513,0.7622596887086349
2899,2,2.7969432085177206,0.7150663602711934,0.8288937837461156
2900,2,2.742932090852008,0.729146742885188,0.9412053415001659
2901,2,3.2669230445355266,0.6121968509008295,0.9503750800598938
2902,3,2.054153769825855,0.9736369445066199,0.950414278991489
2903,3,3.0972530834001026,0.645733476130546,0.9132446304415369
2904,2,3.198281483406943,0.62533582812402,0.8969288665969483
2905,4,2.4189867397116434,0.826792461143632,0.6689663129483007
2906,2,3.011137014435378,0.6642009282247897,0.8591961303240265
2907,3,2.749484853982304,0.727408989761568,0.9162323212989778
2908,5,1.529367344747062,1.3077302891744265,0.7236093301198898
2909,4,1.4523693590299163,1.3770601724452955,0.34939897373731343
2910,5,1.7910583540886897,1.1166582012441588,0.8589544874197972
2911,5,1.6014022894210327,1.2489054207129149,0.43623381080153634
2912,2,2.7443769357576246,0.7287628656039085,0.9333726796605434
2913,3,2.8652868394909348,0.6980103954811494,0.8984217719406594
2914,5,2.0499711037958095,0.9756235082029786,0.7798001347442032
2915,3,2.065097300864337,0.9684773686755143,0.9236965094503653
2916,1,2.64385343391048,0.7564715858858458,0.7963862812325755
2917,3,3.8146805783667985,0.5242902934893363,0.9158368727498035
2918,1,2.1931427753111676,0.9119333326195491,0.6772829395328606
2919,3,3.491667817627552,0.5727921739585524,0.9739470167852124
2920,3,2.08509239525004,0.9591901081007799,0.8238470793060357
2921,2,3.2898423772206775,0.6079318613707075,0.8786087374162689
2922,3,2.5898130489439914,0.7722565151239428,0.8905186750264081
2923,4,2.267518064530335,0.8820216391150358,0.6653739677137525
2924,4,1.6015006885750003,1.248828685662059,0.4695078914781199
2925,2,3.7987120234474165,0.5264942400621764,0.9420719741902515
2926,3,3.331327307744492,0.6003613020403329,0.9502867857677717
2927,2,2.2424422748534214,0.8918847198110066,0.7464228401780576
2928,2,2.641691197549876,0.7570907613482478,0.9250594708375985
2929,4,2.0321761567139514,0.9841666498213518,0.8517819521868671
2930,5,1.2588451901633413,1.5887577087540767,0.525847596149845
2931,5,1.1630062020594845,1.7196812849822667,0.5334323230762532
2932,2,2.1648074232438534,0.9238697070814281,0.8320309386890132
2933,2,2.6588070637299275,0.752217047744068,0.9015457102172264
2934,1,1.8295901049092158,1.0931410235732772,0.7587704473241605
2935,3,3.844639648811327,0.5202048001087315,0.817859546785898
2936,4,1.9554089425824355,1.0228039549408394,0.5332890073692744
2937,5,1.187450696536099,1.6842804554615876,0.22663573940621906
2938,5,1.713163597869237,1.1674308294242992,0.843983610925513
2939,4,2.1036956914226375,0.9507078462700503,0.5640328686810674
2940,5,2.1063672265115656,0.9495020501777724,0.6930478015051386
2941,2,3.092455636386506,0.6467352276513089,0.934079227654777
2942,5,2.143162862765269,0.9332001943237532,0.7804450368966385
2943,1,1.9548510351581796,1.0230958594950776,0.7513067552721948
2944,1,2.7751665644485257,0.720677463335407,0.8109363894400892
2945,4,1.5835081286081316,1.263018461267992,0.31431864537295784
2946,3,1.9246256116361427,1.0391631431630908,0.7134863543630684
2947,1,1.945491248320002,1.0280179886324692,0.4480559716151873
2948,4,2.0372341296851597,0.9817231956098664,0.525424789293865
2949,2,3.057042265275115,0.6542271340890383,0.7637872640531665
2950,1,2.9624184303586727,0.6751240741362291,0.6832141420229147
2951,3,2.2488206191853304,0.8893550614652984,0.8634298200233745
2952,1,3.2042121797008716,0.6241783901422875,0.783378303523672
2953,4,2.4872998352955102,0.8040848037777418,0.6258207053867253
2954,4,2.3741540781300783,0.8424053090839125,0.45680576191131905
2955,2,3.476523824035132,0.5752872988163906,0.907597496274618
2956,1,2.6464840927197235,0.7557196378024141,0.8177076042047413
2957,1,2.9757005246674324,0.6721106453491391,0.7749048450708744
2958,5,0.9122629530642081,2.192350345130406,0.40543283993529755
2959,3,2.082995344105174,0.96015577070777,0.9517511171577215
2960,2,3.127388250619958,0.6395112597879492,0.8977267068602534
2961,2,2.6822042067474534,0.7456553811110747,0.7040399275281151
2962,2,3.1683520300147237,0.6312429872228263,0.9473277772285003
2963,2,2.232129770321233,0.8960052531856934,0.7549017521803874
2964,2,3.007850407887069,0.6649266847698534,0.9368277292452403
2965,3,2.937762934755614,0.6807901265070511,0.9446322322211685
2966,1,3.3017032727623,0.6057479533364434,0.8212207462373324
2967,5,1.754293438202858,1.1400601270268957,0.5846593849523425
2968,2,2.636386780366344,0.758614029964938,0.930490364733161
2969,3,2.90364077721553,0.6887904370587867,0.9252640338104728
2970,3,2.6833806184537683,0.7453284808893234,0.8735234105831502
2971,4,1.9841020373237164,1.0080126739337094,0.6474820543544482
2972,4,1.6667297154749232,1.199954606575256,0.629993210151861
2973,2,3.60396090754634,0.5549449761822323,0.9145793478096473
2974,1,2.780060268214923,0.7194088642129332,0.7038977156793955
2975,1,2.314689560298956,0.8640467535273663,0.7921533870156748
2976,2,2.561557985178977,0.7807748298386691,0.8843950810680227
2977,4,1.6834636946299428,1.1880268082880385,0.47182737449163825
2978,4,1.687714632648427,1.1850344609867622,0.5731760319252979
2979,1,2.5549289600023837,0.7828006301976138,0.7633804689159018
2980,4,2.672983360958045,0.7482276280549551,0.6299647083476309
2981,1,2.570788417164472,0.777971452900025,0.9293512988169296
2982,4,2.407551775532034,0.8307194139399262,0.643562651449261
2983,1,3.2736275735205864,0.610943045622359,0.9064690475748999
2984,4,1.87411788041691,1.0671687308991933,0.5276010296759708
2985,5,0.9431728163686633,2.1205021659765992,0.49836252115990654
2986,5,1.6708111384352957,1.1970233822315715,0.6910385049001067
2987,2,2.339889820929881,0.8547411002477,0.8878472151252504
2988,5,1.833772110864401,1.0906480626195383,0.6476991082862299
2989,1,0.7491804695972104,2.669583740050352,0.4358762321676626
2990,2,2.482917204903136,0.8055041046276147,0.893343542999417
2991,5,1.6817614616999161,1.189229296512961,0.7058785111162393
2992,3,2.9952150034773246,0.6677316979509251,0.926918123423473
2993,1,2.326444549540891,0.8596809240068444,0.6874988487711005
2994,4,2.4122592476210283,0.8290982828534709,0.5066646281088898
2995,1,3.355232577531311,0.5960838641688277,0.6799167120899192
2996,2,3.334835016377683,0.5997298187699887,0.9219564300158074
2997,2,3.3410306394285754,0.5986176769519435,0.9221765144806243
2998,4,2.5720716932084384,0.7775833019277826,0.5963098523007597
2999,1,2.025248296503524,0.9875332340498132,0.6452757583816353
3000,3,1.9640353973660596,1.0183115857698757,0.729910800809177
3001,1,3.391389300210483,0.5897288170001221,0.8132683684370041
3002,1,2.7050146741865646,0.739367523246959,0.8697636081788721
3003,1,2.9309433489127126,0.6823741580477619,0.7008757838627506
3004,1,1.9923100086387984,1.0038598367361793,0.4931021015121779
3005,1,2.7017333488116444,0.7402655043214011,0.8422345469183115
3006,4,0.9243859878624017,2.1635983520530253,0.2955698351493675
3007,2,3.5149370623631375,0.5690002308762178,0.9268303178269557
3008,4,1.8014785024943527,1.1101992042818005,0.4995456334412497
3009,5,1.6706081207327281,1.1971688483848628,0.7562034856100956
3010,2,3.169150559160945,0.6310839332699657,0.9226542979630297
3011,3,3.0049501685974747,0.6655684413340793,0.8289723289324105
3012,2,2.772756245975867,0.7213039382392964,0.9167569902393301
3013,4,1.0242477982489502,1.9526524766947917,0.4451193580920897
3014,3,2.2946636374649905,0.8715874376296312,0.9071163044991077
3015,2,3.268430659704461,0.6119144654520052,0.8935797701409895
3016,1,2.8625365548884028,0.6986810339887418,0.9150221081983253
3017,1,2.2870602019622654,0.8744850696470641,0.5537519088430046
3018,2,2.7574222062421474,0.7253151133230435,0.7646066273411972
3019,5,2.377570490652943,0.8411948280241095,0.817946629569527
3020,1,2.07907800194275,0.9619648700679545,0.6347703321218257
3021,4,2.420202314496951,0.8263771950055788,0.5002837965573317
3022,2,3.795928272539099,0.5268803455714928,0.9680444278236671
3023,5,2.477696481655964,0.8072013722452815,0.686614872453948
3024,3,3.1802880313376476,0.6288738567993127,0.9234901925050397
3025,3,2.3298210263528696,0.8584350374461271,0.8845122447498168
3026,5,1.7288141243241246,1.1568623670181402,0.7094183071710732
3027,3,3.36150802434838,0.594971062247485,0.9160962232895302
3028,4,1.9444415036253397,1.028572984207071,0.5970588540954331
3029,2,3.092131317326958,0.6468030606568584,0.9554232221008125
3030,4,2.2202291713251374,0.9008079102060919,0.6144318633560184
3031,2,2.2424026832053525,0.891900466842621,0.7713625587689904
3032,4,1.7694049846276212,1.1303234801392337,0.698187189933162
3033,2,2.8477796952446224,0.7023015169817065,0.8151747313209952
3034,5,2.950838027881619,0.6777735616467512,0.8782411156073273
3035,4,2.3602367291175415,0.8473726280616654,0.5223409655538642
3036,1,2.305881325717667,0.8673473251610351,0.7869647202300871
3037,4,1.6975861447220324,1.1781434516405562,0.5543040880987182
3038,2,3.1866384166266384,0.6276206266656358,0.9230423062299639
3039,2,3.0331207565327833,0.6593868693464869,0.87203530808359
3040,1,3.208156937950797,0.6234108987440918,0.7876184855735153
3041,3,1.6900312121775003,1.1834100965645031,0.666745572510933
3042,3,3.9816896791743974,0.5022993154038814,0.9365084947360229
3043,4,1.408515123526741,1.4199350554307553,0.5797064944911253
3044,1,2.37597405929895,0.841760031921441,0.61632982584554
3045,2,2.9312852579351127,0.6822945650157779,0.7944233273320858
3046,3,2.304731053536157,0.8677802110278302,0.7191524082749783
3047,3,2.4368569423098543,0.8207293441297522,0.9556551322657872
3048,3,3.189134585835049,0.627129381394958,0.9269627916751612
3049,1,3.762157962319038,0.5316097888583011,0.950875960811157
3050,3,2.8608904637888104,0.6990830391147891,0.9007174533362692
3051,2,3.0911561507741454,0.6470071075183705,0.9689942336444689
3052,2,3.61671669693759,0.5529877420848238,0.9408784926684488
3053,1,3.665151690906384,0.5456800069045449,0.8741311637390374
3054,3,3.9278304501645898,0.5091869482085697,0.9646430803296514
3055,5,2.0683687868257183,0.9669455528137986,0.6178541754803979
3056,3,2.5670978474797685,0.7790898979419452,0.7614508106029515
3057,3,3.576690851817256,0.5591760884181068,0.8924929502646564
3058,2,3.1643368396839473,0.6320439641311255,0.9201917590741026
3059,2,3.266977457867729,0.6121866544207342,0.930848080018928
3060,3,3.4034201824864168,0.587644161685282,0.9216470803342993
3061,4,1.6570746187153944,1.2069462517930845,0.49111210757981527
3062,5,1.5687652525660714,1.274888002987411,0.5357968188055675
3063,2,3.409539464364041,0.5865894854433212,0.9051341865642267
3064,3,2.872895839355139,0.6961616820917975,0.9281620976594525
3065,5,2.1427842394276415,0.9333650879074131,0.7189768136374176
3066,3,2.7581979764584905,0.7251111113379859,0.949280406855363
3067,2,2.7638019487227936,0.7236408531096951,0.8721154930157067
3068,4,2.978847968642237,0.6714004947730188,0.5877075308639159
3069,1,2.3696202537890656,0.8440170937946551,0.8486346711706
3070,2,2.6977649071443817,0.7413544429699863,0.8332024523175481
3071,5,1.7500467366276982,1.142826621792945,0.5401724708200633
3072,1,2.4665942558164695,0.8108346134690799,0.8985917372271631
3073,1,2.5479724662245307,0.7849378384231557,0.757855665493728
3074,4,1.4265407359361348,1.4019929116763326,0.39567198453492036
3075,5,1.7755055901567012,1.126439708828788,0.7444651273510317
3076,5,2.5476599717131023,0.7850341184483721,0.7181168516945722
3077,2,3.6352229106387473,0.5501725889069561,0.8646811962846823
3078,5,1.8555669361688558,1.0778377007133741,0.7003973709669153
3079,4,2.0447295980691584,0.9781244433927123,0.4378409257253124
3080,1,1.7872809332024082,1.119018259998134,0.7152971879077139
3081,4,1.7482833504437636,1.14397932091062,0.4512976007188736
3082,4,1.9253528558708035,1.0387706304855142,0.6883853888446622
3083,5,1.98520461311942,1.0074528271709642,0.7288063281807632
3084,2,3.01134110414983,0.6641559128734589,0.8816390273295469
3085,1,2.3311146727755503,0.8579586510082289,0.7014035025732194
3086,1,2.7065052208300995,0.7389603332767964,0.8065516906203523
3087,3,2.4051611785692173,0.8315451030145765,0.8606485723934547
3088,4,1.6077018109003542,1.2440117852949042,0.5457513554666509
3089,2,3.0030728485972493,0.6659845101440713,0.8884133763633089
3090,2,2.0068039482262225,0.9966095600757431,0.8901210458300338
3091,3,2.897213973640258,0.6903183603960956,0.9682662014955075
3092,5,1.543699941611932,1.2955885700893397,0.3954384073360907
3093,4,1.674292829320631,1.1945341728612249,0.39015489825758454
3094,1,2.014451128293892,0.9928262700986291,0.7500824178700896
3095,3,2.156980768043143,0.9272219899366283,0.8089755982493573
3096,1,2.8955334838521884,0.6907190026133699,0.8525460908048135
3097,2,2.6353256197660375,0.7589194993587012,0.9186028802614068
3098,4,1.8708564528664522,1.06902910532536,0.5761916475049578
3099,2,2.4926050841958665,0.8023733934752907,0.8281782747434692
3100,1,2.1474589492418477,0.9313332861175728,0.6358257349284501
3101,1,1.9794982691361684,1.0103570339936585,0.6560843573626836
3102,4,2.304055383200303,0.8680346898701827,0.6855348028852062
3103,3,3.348017203870241,0.5973684955047542,0.92283125756008
3104,3,3.2777832512097187,0.6101684726291368,0.9475058111577515
3105,3,2.6309994961756358,0.7601673823606416,0.736635488286416
3106,5,2.1143681141764703,0.9459090811057678,0.6520103389951806
3107,2,2.97087201974921,0.6732030147057068,0.8417032628662582
3108,2,2.3959895929316817,0.8347281665580369,0.9396676271607411
3109,5,2.4026783409101755,0.832404390527933,0.763694938569781
3110,3,2.4555588821408763,0.8144785346203152,0.9257835708468332
3111,3,2.7298085027417094,0.7326521248619751,0.8965701440605841
3112,5,2.286411134556162,0.8747333188561645,0.6645740635043383
3113,1,2.021600241710486,0.9893152754610822,0.4212291224327216
3114,5,2.297420379553302,0.8705415943027672,0.686848170448944
3115,5,1.633712250883909,1.2242057920040164,0.5453101117460029
3116,5,1.966568732921792,1.0169997958975674,0.6683619688689759
3117,1,2.431156605875502,0.8226537094181825,0.7580016578385353
3118,1,1.9898415499962818,1.0051051552339618,0.7273058330100796
3119,2,2.8641714703351338,0.6982822155427664,0.8988098949088341
3120,4,1.8847972374990358,1.0611220985520058,0.4853456288103589
3121,2,2.9743122363169014,0.6724243593458786,0.8895325729919381
3122,2,3.0435515705928577,0.6571270286083627,0.9190868143613153
3123,1,3.681474207177231,0.5432606307823352,0.7933716322971727
3124,1,3.582780203028746,0.5582257036893516,0.825782632899531
3125,3,2.7142962081679136,0.7368392565194471,0.8927149199821286
3126,1,3.5334307546282675,0.5660221294503361,0.8183694029133126
3127,5,2.455165907590318,0.8146089002852555,0.64983433066032
3128,5,1.3530683808101642,1.4781218956594628,0.6198491160664475
3129,3,2.3286474687548586,0.8588676589459939,0.916586298512612
3130,3,2.265847393820748,0.8826719775807729,0.7569549031518592
3131,1,2.4532767198473167,0.8152362038166134,0.822084774005452
3132,1,3.2694920065590094,0.6117158249623337,0.8548944657483823
3133,2,2.8700142508412743,0.6968606512715918,0.9639340114536872
3134,3,2.494096813127507,0.8018934908513324,0.8358842642952099
3135,2,3.134031772884596,0.6381556234700131,0.8685472839726069
3136,5,1.1503514447443546,1.7385991117214312,0.793582826610088
3137,1,1.7077211376863874,1.1711513992908646,0.592842577022566
3138,2,2.578347392059928,0.7756906637790701,0.8448164153112557
3139,4,1.7530707826960432,1.1408552465429862,0.592577303863158
3140,5,1.7539387068530714,1.1402907023976987,0.5294305513374823
3141,5,1.3977821059713231,1.4308381767487242,0.5215683950975587
3142,4,2.2748845410190146,0.8791654978252732,0.4939077232237594
3143,4,2.50186319255178,0.7994042224027831,0.5340767542242131
3144,2,1.9677012777397331,1.0164144439126288,0.7123936714363235
3145,1,3.3487123340711893,0.5972444929506694,0.8317157684216508
3146,5,2.32488367730054,0.8602580935671725,0.7639126690654019
3147,2,2.386213348759665,0.8381480226986344,0.7143249671996563
3148,1,1.5330366837343077,1.3046002233477032,0.31313435167068415
3149,5,1.2310399779458332,1.6246426077382856,0.6292918067000441
3150,1,2.9335657271678928,0.6817641689354031,0.667502418397922
3151,5,1.2075662833391043,1.6562237846436851,0.5985262737438227
3152,4,1.7012503337942178,1.17560594127232,0.4656981869377709
3153,5,1.6289219864568858,1.2278058842770343,0.5254089067720593
3154,1,3.90458891498295,0.5122178143582455,0.8411393123443769
3155,1,2.63950603843584,0.7577175315670773,0.6617891044620549
3156,2,2.973292023579965,0.6726550853864393,0.9512162572437107
3157,4,2.7312918837596323,0.7322542170948765,0.6889450902591713
3158,1,1.976428043087343,1.0119265444523018,0.6172594109675278
3159,2,2.7159528011174117,0.736389822082751,0.8997682771711824
3160,3,3.0220224983558386,0.6618084415612788,0.928182914359398
3161,5,1.5797511651720764,1.2660221711450028,0.5721914622623223
3162,5,2.05787898790909,0.971874445363817,0.7145745124320901
3163,3,2.7887418178898478,0.7171692937546067,0.8646557377459192
3164,5,2.1181940988900902,0.9442005343362903,0.4859441403494247
3165,5,2.416575202563571,0.8276175299152054,0.8465356792825701
3166,5,2.069753757816883,0.9662985234096363,0.5602142526354696
3167,1,3.216486245347468,0.6217965343060081,0.7624650052085308
