layer,L,T,log_L,log_T,alpha_true,c_true
0,73.68062997280774,5973.62936612994,1.8673533304426542,3.7762382733002515,2.0,1.0
0,73.68062997280774,4888.497716227971,1.8673533304426542,3.6891754166304045,2.0,1.0
0,73.68062997280774,4663.0372215467705,1.8673533304426542,3.668668882117124,2.0,1.0
0,73.68062997280774,5455.596262581389,1.8673533304426542,3.7368422231915184,2.0,1.0
0,73.68062997280774,4523.294421489993,1.8673533304426542,3.6554548569183654,2.0,1.0
0,73.68062997280774,4908.918061582823,1.8673533304426542,3.6909857830268553,2.0,1.0
0,73.68062997280774,5688.951871503196,1.8673533304426542,3.7550322596547465,2.0,1.0
0,73.68062997280774,6456.074112247174,1.8673533304426542,3.8099685072089406,2.0,1.0
0,73.68062997280774,5947.903627202638,1.8673533304426542,3.774363923112664,2.0,1.0
0,73.68062997280774,3849.8384207715826,1.8673533304426542,3.5854425023812633,2.0,1.0
0,73.68062997280774,5682.433729298043,1.8673533304426542,3.754534379519226,2.0,1.0
0,73.68062997280774,5487.812042726904,1.8673533304426542,3.739399228390311,2.0,1.0
0,73.68062997280774,5776.558833622329,1.8673533304426542,3.761669200942917,2.0,1.0
0,73.68062997280774,6918.203024215095,1.8673533304426542,3.839993302836268,2.0,1.0
0,73.68062997280774,3983.8108594480286,1.8673533304426542,3.6002987111151272,2.0,1.0
0,73.68062997280774,4968.2074017762525,1.8673533304426542,3.696199717516117,2.0,1.0
0,73.68062997280774,5931.994834542764,1.8673533304426542,3.7732007641819427,2.0,1.0
0,73.68062997280774,4282.279430994321,1.8673533304426542,3.631675002841518,2.0,1.0
0,73.68062997280774,6774.17076040174,1.8673533304426542,3.8308561399563077,2.0,1.0
0,102.78085328021955,11164.023046103031,2.0119122188497633,4.047820724339797,2.0,1.0
0,102.78085328021955,11994.28739431743,2.0119122188497633,4.078974450727444,2.0,1.0
0,102.78085328021955,9696.85240831544,2.0119122188497633,3.986630785448044,2.0,1.0
0,102.78085328021955,11935.384095892752,2.0119122188497633,4.07683639971836,2.0,1.0
0,102.78085328021955,12400.212647901924,2.0119122188497633,4.09342913282502,2.0,1.0
0,102.78085328021955,10939.439821978824,2.0119122188497633,4.038995083564846,2.0,1.0
0,102.78085328021955,10941.939013325704,2.0119122188497633,4.0390942898373625,2.0,1.0
0,102.78085328021955,11001.090167039654,2.0119122188497633,4.041435724255512,2.0,1.0
0,102.78085328021955,9280.738268035788,2.0119122188497633,3.9675825250314842,2.0,1.0
0,102.78085328021955,10332.69961188066,2.0119122188497633,4.014213803936898,2.0,1.0
0,102.78085328021955,10324.962513864832,2.0119122188497633,4.0138884835680315,2.0,1.0
0,102.78085328021955,11189.232900534476,2.0119122188497633,4.04880031365217,2.0,1.0
0,102.78085328021955,12273.181611197599,2.0119122188497633,4.088957160695459,2.0,1.0
0,102.78085328021955,9012.95039455752,2.0119122188497633,3.95486698080472,2.0,1.0
0,102.78085328021955,10367.661945799204,2.0119122188497633,4.015680827891146,2.0,1.0
0,102.78085328021955,13192.667993587587,2.0119122188497633,4.1203326331295145,2.0,1.0
0,102.78085328021955,9448.959728141368,2.0119122188497633,3.9753839980123002,2.0,1.0
0,102.78085328021955,9338.124093017668,2.0119122188497633,3.970259640911421,2.0,1.0
0,102.78085328021955,10889.388869474598,2.0119122188497633,4.037003507114599,2.0,1.0
0,102.78085328021955,11990.332099102721,2.0119122188497633,4.078831212023817,2.0,1.0
0,102.78085328021955,10582.024888280574,2.0119122188497633,4.024568778631514,2.0,1.0
0,102.78085328021955,12894.320932650442,2.0119122188497633,4.110398475363578,2.0,1.0
0,102.78085328021955,12012.670712994857,2.0119122188497633,4.07963957251301,2.0,1.0
0,102.78085328021955,11985.71948398686,2.0119122188497633,4.0786641091703935,2.0,1.0
0,102.78085328021955,11479.471615279344,2.0119122188497633,4.059921898528016,2.0,1.0
0,102.78085328021955,14978.125745551093,2.0119122188497633,4.175457472289322,2.0,1.0
0,102.78085328021955,10243.758924871401,2.0119122188497633,4.010459349293655,2.0,1.0
0,102.78085328021955,7821.798726468234,2.0119122188497633,3.8933066363273303,2.0,1.0
0,102.78085328021955,13437.926465040367,2.0119122188497633,4.128332260215944,2.0,1.0
0,102.78085328021955,9862.976244742202,2.0119122188497633,3.9940079871143057,2.0,1.0
0,102.78085328021955,10736.240215448926,2.0119122188497633,4.0308522199520445,2.0,1.0
0,102.78085328021955,12856.833897850256,2.0119122188497633,4.109134033130659,2.0,1.0
0,102.78085328021955,8307.045057906313,2.0119122188497633,3.9194465661107176,2.0,1.0
0,102.78085328021955,8755.620228236274,2.0119122188497633,3.9422869159431455,2.0,1.0
0,102.78085328021955,8308.268282182114,2.0119122188497633,3.9195105118869056,2.0,1.0
0,102.78085328021955,9377.58666361907,2.0119122188497633,3.9720910864039523,2.0,1.0
0,102.78085328021955,11284.029178800049,2.0119122188497633,4.052464200504905,2.0,1.0
0,102.78085328021955,11428.052341997845,2.0119122188497633,4.05797222084168,2.0,1.0
0,102.78085328021955,11010.881542733101,2.0119122188497633,4.041822090435738,2.0,1.0
0,102.78085328021955,8546.552673027243,2.0119122188497633,3.931790973560183,2.0,1.0
0,102.78085328021955,7470.241833588353,2.0119122188497633,3.8733346614262323,2.0,1.0
0,102.78085328021955,10650.383766277864,2.0119122188497633,4.027365257030532,2.0,1.0
0,102.78085328021955,9842.172636103247,2.0119122188497633,3.9930909784840267,2.0,1.0
0,102.78085328021955,11317.506264458181,2.0119122188497633,4.053750743557735,2.0,1.0
0,102.78085328021955,11736.878955829858,2.0119122188497633,4.069552625662508,2.0,1.0
0,102.78085328021955,10785.246149485405,2.0119122188497633,4.03283006136655,2.0,1.0
0,102.78085328021955,11839.753984410976,2.0119122188497633,4.073342678373151,2.0,1.0
0,102.78085328021955,10933.42481822108,2.0119122188497633,4.038756222944672,2.0,1.0
0,102.78085328021955,11438.130947972402,2.0119122188497633,4.058355064203685,2.0,1.0
0,102.78085328021955,9504.276912950323,2.0119122188497633,3.9779190812581544,2.0,1.0
0,143.37423288737742,20009.74608334695,2.1564711072568725,4.301241577626668,2.0,1.0
0,143.37423288737742,21171.958325176623,2.1564711072568725,4.325761030456031,2.0,1.0
0,143.37423288737742,23248.49601500924,2.1564711072568725,4.366394862881486,2.0,1.0
0,143.37423288737742,19377.255769364663,2.1564711072568725,4.287292271754458,2.0,1.0
0,143.37423288737742,22227.633330916142,2.1564711072568725,4.346893224010713,2.0,1.0
0,143.37423288737742,19752.60442581545,2.1564711072568725,4.295624366453044,2.0,1.0
0,143.37423288737742,20196.914515903154,2.1564711072568725,4.305285027314512,2.0,1.0
0,143.37423288737742,23279.869738109508,2.1564711072568725,4.366980545901455,2.0,1.0
0,143.37423288737742,15244.245924780178,2.1564711072568725,4.183105946326415,2.0,1.0
0,143.37423288737742,16923.28225201318,2.1564711072568725,4.228484597810276,2.0,1.0
0,143.37423288737742,16458.356818278196,2.1564711072568725,4.216386473623696,2.0,1.0
0,143.37423288737742,14485.074190960466,2.1564711072568725,4.160920723954155,2.0,1.0
0,143.37423288737742,18567.66273588903,2.1564711072568725,4.268757238969156,2.0,1.0
0,143.37423288737742,23001.887000438703,2.1564711072568725,4.361763465594194,2.0,1.0
0,143.37423288737742,19696.25588623377,2.1564711072568725,4.294383677811928,2.0,1.0
0,143.37423288737742,21175.178778211437,2.1564711072568725,4.325827085688126,2.0,1.0
0,143.37423288737742,24204.626573390673,2.1564711072568725,4.383898386775841,2.0,1.0
0,143.37423288737742,25086.104592271517,2.1564711072568725,4.399433228655244,2.0,1.0
0,143.37423288737742,20344.090587419672,2.1564711072568725,4.308438280982482,2.0,1.0
0,143.37423288737742,25183.752752316257,2.1564711072568725,4.4011204469070595,2.0,1.0
0,143.37423288737742,20842.208177122,2.1564711072568725,4.3189437294228625,2.0,1.0
0,143.37423288737742,18129.699275852134,2.1564711072568725,4.258390600349167,2.0,1.0
0,143.37423288737742,18802.712066202002,2.1564711072568725,4.274220495563556,2.0,1.0
0,143.37423288737742,16462.428012077857,2.1564711072568725,4.216493888864254,2.0,1.0
0,143.37423288737742,17992.249701633442,2.1564711072568725,4.255085469733546,2.0,1.0
0,143.37423288737742,19481.370849528565,2.1564711072568725,4.289619513704745,2.0,1.0
0,143.37423288737742,23189.484555598992,2.1564711072568725,4.365291095462181,2.0,1.0
0,143.37423288737742,26609.722213998386,2.1564711072568725,4.425040340858891,2.0,1.0
0,143.37423288737742,16707.102757049346,2.1564711072568725,4.222901143746206,2.0,1.0
0,143.37423288737742,21803.822344760185,2.1564711072568725,4.338532634784541,2.0,1.0
0,143.37423288737742,17585.585841765474,2.1564711072568725,4.245156840870647,2.0,1.0
0,143.37423288737742,22073.233803141346,2.1564711072568725,4.343865963428011,2.0,1.0
0,143.37423288737742,20155.92265513513,2.1564711072568725,4.304402683157016,2.0,1.0
0,143.37423288737742,15619.58065257246,2.1564711072568725,4.19366936995623,2.0,1.0
0,143.37423288737742,23627.36844126816,2.1564711072568725,4.373415353664583,2.0,1.0
0,143.37423288737742,18772.838493542116,2.1564711072568725,4.27352994384569,2.0,1.0
0,143.37423288737742,18974.12360415806,2.1564711072568725,4.278161725401875,2.0,1.0
0,143.37423288737742,17508.707163798903,2.1564711072568725,4.243254079129874,2.0,1.0
0,143.37423288737742,18634.574133016704,2.1564711072568725,4.270319472013697,2.0,1.0
0,143.37423288737742,21918.80046359241,2.1564711072568725,4.340816783101688,2.0,1.0
0,143.37423288737742,19980.854098141437,2.1564711072568725,4.30061404856373,2.0,1.0
0,143.37423288737742,21594.971171377674,2.1564711072568725,4.334352628614129,2.0,1.0
0,143.37423288737742,21702.977197807497,2.1564711072568725,4.336519314119969,2.0,1.0
0,143.37423288737742,25059.68599924609,2.1564711072568725,4.3989756249323095,2.0,1.0
0,143.37423288737742,19525.928489452002,2.1564711072568725,4.290611694444757,2.0,1.0
0,143.37423288737742,16471.514558363775,2.1564711072568725,4.216733534451977,2.0,1.0
0,143.37423288737742,24124.900758703963,2.1564711072568725,4.382465535485845,2.0,1.0
0,143.37423288737742,19559.047073327267,2.1564711072568725,4.29134769192004,2.0,1.0
0,143.37423288737742,24296.930798685076,2.1564711072568725,4.3855514167513965,2.0,1.0
0,143.37423288737742,21772.936161856345,2.1564711072568725,4.337916999225217,2.0,1.0
0,200.0,39220.8629991281,2.3010299956639813,4.5935171454673025,2.0,1.0
0,200.0,42148.362663335014,2.3010299956639813,4.624780708258739,2.0,1.0
0,200.0,53599.04968343285,2.3010299956639813,4.72915708967598,2.0,1.0
0,200.0,54621.44293889145,2.3010299956639813,4.737363168746244,2.0,1.0
0,200.0,40418.460528864205,2.3010299956639813,4.606579767948415,2.0,1.0
0,200.0,40972.78406970471,2.3010299956639813,4.612495474937524,2.0,1.0
0,200.0,47007.89083544278,2.3010299956639813,4.672170765566513,2.0,1.0
0,200.0,35234.66147853955,2.3010299956639813,4.5469701033142425,2.0,1.0
0,200.0,42049.185229757204,2.3010299956639813,4.623757585064998,2.0,1.0
0,200.0,39845.12352252629,2.3010299956639813,4.600375177505063,2.0,1.0
0,200.0,41928.49577355271,2.3010299956639813,4.622509281936982,2.0,1.0
0,200.0,35299.68827704065,2.3010299956639813,4.547770870255843,2.0,1.0
0,200.0,31514.391991776716,2.3010299956639813,4.498508932684432,2.0,1.0
0,200.0,29310.09332296703,2.3010299956639813,4.467017201228783,2.0,1.0
0,200.0,33827.4240915078,2.3010299956639813,4.529268928162301,2.0,1.0
0,200.0,37340.48629167477,2.3010299956639813,4.57217996954278,2.0,1.0
0,200.0,38278.97217787874,2.3010299956639813,4.58296026809466,2.0,1.0
0,200.0,53488.36365548383,2.3010299956639813,4.728259311930087,2.0,1.0
0,200.0,47218.155053495764,2.3010299956639813,4.674109013963811,2.0,1.0
0,200.0,34624.647593916816,2.3010299956639813,4.539385361890666,2.0,1.0
0,200.0,42141.61456626705,2.3010299956639813,4.624711170659548,2.0,1.0
0,200.0,37630.60637681443,2.3010299956639813,4.575541216565484,2.0,1.0
0,200.0,38329.69332348937,2.3010299956639813,4.583535344470916,2.0,1.0
0,200.0,41127.55363090387,2.3010299956639813,4.614132877362398,2.0,1.0
0,200.0,43893.01174559764,2.3010299956639813,4.642395381246406,2.0,1.0
0,200.0,38015.374938127236,2.3010299956639813,4.579959278204509,2.0,1.0
0,200.0,46920.61748246831,2.3010299956639813,4.671363718862589,2.0,1.0
0,200.0,33703.062890694535,2.3010299956639813,4.527669370784757,2.0,1.0
0,200.0,40038.05246257657,2.3010299956639813,4.6024729442986185,2.0,1.0
0,200.0,59058.62018479031,2.3010299956639813,4.771283296114806,2.0,1.0
0,200.0,41361.124399603934,2.3010299956639813,4.6165923365149455,2.0,1.0
0,200.0,49593.59191413231,2.3010299956639813,4.695425564068375,2.0,1.0
0,200.0,40552.90755052784,2.3010299956639813,4.608021997582476,2.0,1.0
0,200.0,43640.95386947864,2.3010299956639813,4.639894234485592,2.0,1.0
0,200.0,39660.74767194924,2.3010299956639813,4.598360897129525,2.0,1.0
0,200.0,38990.511316060416,2.3010299956639813,4.590958930501849,2.0,1.0
0,200.0,35586.170547042435,2.3010299956639813,4.551281255782177,2.0,1.0
0,200.0,42666.951796411355,2.3010299956639813,4.630091617190573,2.0,1.0
0,200.0,35203.6185042226,2.3010299956639813,4.546587305968145,2.0,1.0
0,200.0,44199.666312356174,2.3010299956639813,4.645418990633042,2.0,1.0
0,200.0,47071.72511735305,2.3010299956639813,4.672760114924787,2.0,1.0
0,200.0,42260.7671532337,2.3010299956639813,4.625937376469067,2.0,1.0
0,200.0,38318.85773529898,2.3010299956639813,4.583412554512708,2.0,1.0
0,200.0,42818.67293664589,2.3010299956639813,4.631633203238129,2.0,1.0
0,200.0,38190.1831040953,2.3010299956639813,4.5819517406175585,2.0,1.0
0,200.0,46026.23329388894,2.3010299956639813,4.663005434450457,2.0,1.0
0,200.0,30391.669506921025,2.3010299956639813,4.482754557853162,2.0,1.0
0,200.0,38036.200420539695,2.3010299956639813,4.5801971271189625,2.0,1.0
0,200.0,29673.596831499657,2.3010299956639813,4.472370191729589,2.0,1.0
0,200.0,31964.321561619483,2.3010299956639813,4.504665491026357,2.0,1.0
1,10.0,612.0511027382261,1.0,2.7867876847447044,2.3,2.5
1,10.0,570.500584052003,1.0,2.7562560933649825,2.3,2.5
1,10.0,447.78553925035686,1.0,2.65107006439893,2.3,2.5
1,10.0,398.1627842645861,1.0,2.6000606646721685,2.3,2.5
1,10.0,319.7556531101492,1.0,2.5048182313143843,2.3,2.5
1,10.0,459.76345068235634,1.0,2.6625344436668854,2.3,2.5
1,10.0,717.1598062738417,1.0,2.855615941232263,2.3,2.5
1,10.0,532.439399035944,1.0,2.726270184576514,2.3,2.5
1,10.0,458.65605921810334,1.0,2.661487135263445,2.3,2.5
1,10.0,534.8564949547712,1.0,2.7282372739662963,2.3,2.5
1,10.0,394.6868607119453,1.0,2.5962526687940963,2.3,2.5
1,10.0,477.05793539105366,1.0,2.678571124307962,2.3,2.5
1,10.0,506.3145248095623,1.0,2.7044203863126994,2.3,2.5
1,10.0,492.41474941145526,1.0,2.692331052975914,2.3,2.5
1,10.0,561.6379156272635,1.0,2.7494564189078345,2.3,2.5
1,10.0,525.2809328679494,1.0,2.7203916366673297,2.3,2.5
1,10.0,551.4137023979222,1.0,2.7414775539385388,2.3,2.5
1,10.0,449.8798753337817,1.0,2.6530965661218424,2.3,2.5
1,10.0,570.7257274387673,1.0,2.7564274503180997,2.3,2.5
1,10.0,636.8772825176425,1.0,2.8040557578302514,2.3,2.5
1,10.0,431.2612339790396,1.0,2.6347404212211827,2.3,2.5
1,10.0,436.628228537817,1.0,2.6401118099390892,2.3,2.5
1,10.0,609.4787576417082,1.0,2.7849585736135385,2.3,2.5
1,10.0,484.7022804727554,1.0,2.685475063036982,2.3,2.5
1,10.0,615.7306765718115,1.0,2.7893907912948745,2.3,2.5
1,10.0,466.7790824904585,1.0,2.6691113860140523,2.3,2.5
1,10.0,620.4799442478762,1.0,2.7927277483758535,2.3,2.5
1,10.0,508.75131335227076,1.0,2.7065055433751097,2.3,2.5
1,10.0,518.5159397590483,1.0,2.7147621116276497,2.3,2.5
1,10.0,630.7718000363964,1.0,2.7998722690539095,2.3,2.5
1,10.0,472.4684036632217,1.0,2.6743727703616114,2.3,2.5
1,10.0,433.14308829600077,1.0,2.6366313887134227,2.3,2.5
1,10.0,466.35717689414173,1.0,2.668718664623135,2.3,2.5
1,10.0,533.8348590182761,1.0,2.7274069294833096,2.3,2.5
1,10.0,394.4027459031722,1.0,2.5959399299163444,2.3,2.5
1,10.0,548.8675091567413,1.0,2.7394675229813275,2.3,2.5
1,10.0,460.0893676518805,1.0,2.662842197134668,2.3,2.5
1,10.0,592.5340530563027,1.0,2.7727133143943288,2.3,2.5
1,10.0,348.3115716424102,1.0,2.5419679028732967,2.3,2.5
1,10.0,443.3021445770258,1.0,2.6466998323047832,2.3,2.5
1,10.0,387.32580919751973,1.0,2.588076436874055,2.3,2.5
1,10.0,440.67252495574684,1.0,2.6441159739678777,2.3,2.5
1,10.0,517.6950337375288,1.0,2.714073998803119,2.3,2.5
1,10.0,485.58407850422384,1.0,2.686264438505592,2.3,2.5
1,10.0,480.21302638493665,1.0,2.6814339366672097,2.3,2.5
1,10.0,487.0460684686285,1.0,2.6875700419856114,2.3,2.5
1,10.0,514.2680779127553,1.0,2.7111895672598254,2.3,2.5
1,10.0,428.7851765169052,1.0,2.6322397629995717,2.3,2.5
1,10.0,554.609294460466,1.0,2.7439871434587,2.3,2.5
1,10.0,550.9457468942544,1.0,2.7411088348145594,2.3,2.5
1,13.949507939624207,1136.3403540801596,1.144558888407109,3.055508429755506,2.3,2.5
1,13.949507939624207,1165.9511697896032,1.144558888407109,3.066680362485612,2.3,2.5
1,13.949507939624207,1121.3349468443814,1.144558888407109,3.049735357321587,2.3,2.5
1,13.949507939624207,1455.4544485817169,1.144558888407109,3.1629986178550973,2.3,2.5
1,13.949507939624207,1058.6484703200695,1.144558888407109,3.0247517743242813,2.3,2.5
1,13.949507939624207,1024.2848988887667,1.144558888407109,3.0104207699272183,2.3,2.5
1,13.949507939624207,957.9382648286445,1.144558888407109,2.9813375214917204,2.3,2.5
1,13.949507939624207,918.7123504979955,1.144558888407109,2.963179554752388,2.3,2.5
1,13.949507939624207,889.929016749377,1.144558888407109,2.9493553674724744,2.3,2.5
1,13.949507939624207,938.6971227919164,1.144558888407109,2.9725254867083946,2.3,2.5
1,13.949507939624207,1061.258146558649,1.144558888407109,3.0258210370488414,2.3,2.5
1,13.949507939624207,1127.7240216875052,1.144558888407109,3.0522028314534424,2.3,2.5
1,13.949507939624207,1080.82917481843,1.144558888407109,3.0337570590817444,2.3,2.5
1,13.949507939624207,956.2144228728703,1.144558888407109,2.980555290004888,2.3,2.5
1,13.949507939624207,1227.6292578397092,1.144558888407109,3.0890672303356412,2.3,2.5
1,13.949507939624207,1198.3781405522088,1.144558888407109,3.0785938785228337,2.3,2.5
1,13.949507939624207,1047.1895390638344,1.144558888407109,3.0200252951646016,2.3,2.5
1,13.949507939624207,972.5048372581005,1.144558888407109,2.9878917701923733,2.3,2.5
1,13.949507939624207,1164.53443480245,1.144558888407109,3.0661523349690962,2.3,2.5
1,13.949507939624207,1103.2421241442717,1.144558888407109,3.042670835776704,2.3,2.5
1,13.949507939624207,863.1542243091127,1.144558888407109,2.936088400329743,2.3,2.5
1,13.949507939624207,1061.6880631691693,1.144558888407109,3.025996934500528,2.3,2.5
1,13.949507939624207,1115.5667414276554,1.144558888407109,3.0474955580951293,2.3,2.5
1,13.949507939624207,937.1639621827696,1.144558888407109,2.9718155798330748,2.3,2.5
1,13.949507939624207,1103.5515947451088,1.144558888407109,3.042792642698652,2.3,2.5
1,13.949507939624207,862.2878075757819,1.144558888407109,2.935652245383953,2.3,2.5
1,13.949507939624207,1310.6000781388734,1.144558888407109,3.117470189513055,2.3,2.5
1,13.949507939624207,1293.3680275092586,1.144558888407109,3.1117221208387713,2.3,2.5
1,13.949507939624207,1032.702953940806,1.144558888407109,3.0139754192774837,2.3,2.5
1,13.949507939624207,1132.6673557091824,1.144558888407109,3.0541023840104846,2.3,2.5
1,13.949507939624207,747.1934914976475,1.144558888407109,2.8734330802737396,2.3,2.5
1,13.949507939624207,901.7707426534937,1.144558888407109,2.9550961408061425,2.3,2.5
1,13.949507939624207,1026.331048661476,1.144558888407109,3.011287467420153,2.3,2.5
1,13.949507939624207,913.2343400290555,1.144558888407109,2.960582233747596,2.3,2.5
1,13.949507939624207,1193.88973879298,1.144558888407109,3.0769642195530262,2.3,2.5
1,13.949507939624207,1447.2304157679916,1.144558888407109,3.1605376813126425,2.3,2.5
1,13.949507939624207,899.0334693485876,1.144558888407109,2.953775860012245,2.3,2.5
1,13.949507939624207,945.9530715794139,1.144558888407109,2.975869591729871,2.3,2.5
1,13.949507939624207,1111.126591030924,1.144558888407109,3.045763541077907,2.3,2.5
1,13.949507939624207,1365.7785256574673,1.144558888407109,3.135380279958179,2.3,2.5
1,13.949507939624207,892.8836884911591,1.144558888407109,2.950794889194934,2.3,2.5
1,13.949507939624207,1113.393557686818,1.144558888407109,3.046648704065261,2.3,2.5
1,13.949507939624207,1409.5239452010462,1.144558888407109,3.149072458129118,2.3,2.5
1,13.949507939624207,837.1879514605461,1.144558888407109,2.922822969485267,2.3,2.5
1,13.949507939624207,885.0570358304883,1.144558888407109,2.9469712588879897,2.3,2.5
1,13.949507939624207,1006.5374779016681,1.144558888407109,3.0028299502558324,2.3,2.5
1,13.949507939624207,992.0010931955863,1.144558888407109,2.9965121507515065,2.3,2.5
1,13.949507939624207,1211.6067670886805,1.144558888407109,3.0833616902972207,2.3,2.5
1,13.949507939624207,1112.1623131230506,1.144558888407109,3.0461681744308593,2.3,2.5
1,13.949507939624207,821.8584368475423,1.144558888407109,2.914797017794857,2.3,2.5
1,19.45887717576389,2491.6490943301937,1.2891177768142181,3.3964868794290424,2.3,2.5
1,19.45887717576389,2114.88911790734,1.2891177768142181,3.3252876025652736,2.3,2.5
1,19.45887717576389,2792.1175885248867,1.2891177768142181,3.4459337044139198,2.3,2.5
1,19.45887717576389,2099.0714646141055,1.2891177768142181,3.3220272247468676,2.3,2.5
1,19.45887717576389,2096.2309055245287,1.2891177768142181,3.3214391196627524,2.3,2.5
1,19.45887717576389,2501.2808966583175,1.2891177768142181,3.398162466228113,2.3,2.5
1,19.45887717576389,2585.89632857989,1.2891177768142181,3.4126111095512575,2.3,2.5
1,19.45887717576389,2466.618347000633,1.2891177768142181,3.3921019575100164,2.3,2.5
1,19.45887717576389,1791.034919502556,1.2891177768142181,3.253104053297067,2.3,2.5
1,19.45887717576389,2500.1191323909175,1.2891177768142181,3.397960703594951,2.3,2.5
1,19.45887717576389,1974.8392644543983,1.2891177768142181,3.295531753430195,2.3,2.5
1,19.45887717576389,2389.118894172485,1.2891177768142181,3.3782377628927045,2.3,2.5
1,19.45887717576389,1862.7856942538406,1.2891177768142181,3.270162893996321,2.3,2.5
1,19.45887717576389,2465.960877455165,1.2891177768142181,3.3919861822191133,2.3,2.5
1,19.45887717576389,2043.457818585227,1.2891177768142181,3.310365677357254,2.3,2.5
1,19.45887717576389,1902.6316754650302,1.2891177768142181,3.279354722708831,2.3,2.5
1,19.45887717576389,2566.9187205413805,1.2891177768142181,3.4094121172965988,2.3,2.5
1,19.45887717576389,2391.402217914736,1.2891177768142181,3.3786526276966935,2.3,2.5
1,19.45887717576389,2103.3613280701466,1.2891177768142181,3.3229138848155073,2.3,2.5
1,19.45887717576389,2867.125744095975,1.2891177768142181,3.4574467403024234,2.3,2.5
1,19.45887717576389,2158.762961156004,1.2891177768142181,3.3342049580759823,2.3,2.5
1,19.45887717576389,2317.4081137431326,1.2891177768142181,3.365002523189588,2.3,2.5
1,19.45887717576389,2401.203895859293,1.2891177768142181,3.380429039310198,2.3,2.5
1,19.45887717576389,2101.567148460491,1.2891177768142181,3.322543270972417,2.3,2.5
1,19.45887717576389,2475.1565875490123,1.2891177768142181,3.3936026792119303,2.3,2.5
1,19.45887717576389,2128.9211852824783,1.2891177768142181,3.3281595837349425,2.3,2.5
1,19.45887717576389,2168.178619763682,1.2891177768142181,3.3360950575629773,2.3,2.5
1,19.45887717576389,2829.3007991093245,1.2891177768142181,3.4516791222356398,2.3,2.5
1,19.45887717576389,1972.9804334388818,1.2891177768142181,3.2951227782619936,2.3,2.5
1,19.45887717576389,1605.9511021267435,1.2891177768142181,3.205732317779632,2.3,2.5
1,19.45887717576389,2936.662601376397,1.2891177768142181,3.46785405248886,2.3,2.5
1,19.45887717576389,3380.5296912254157,1.2891177768142181,3.5289847547015794,2.3,2.5
1,19.45887717576389,2170.250997444391,1.2891177768142181,3.3365099644942946,2.3,2.5
1,19.45887717576389,1724.7938077727426,1.2891177768142181,3.2367371843374912,2.3,2.5
1,19.45887717576389,2201.3275744035764,1.2891177768142181,3.3426846737075473,2.3,2.5
1,19.45887717576389,2209.3531386231625,1.2891177768142181,3.344265138188258,2.3,2.5
1,19.45887717576389,2241.4985585797313,1.2891177768142181,3.3505384639240634,2.3,2.5
1,19.45887717576389,1951.552113120736,1.2891177768142181,3.2903801529211805,2.3,2.5
1,19.45887717576389,2515.7409917344653,1.2891177768142181,3.400665926260201,2.3,2.5
1,19.45887717576389,2495.051384543522,1.2891177768142181,3.397079494165385,2.3,2.5
1,19.45887717576389,1843.1431993744952,1.2891177768142181,3.265559078182829,2.3,2.5
1,19.45887717576389,2561.294327653496,1.2891177768142181,3.408459487695721,2.3,2.5
1,19.45887717576389,3137.844078809525,1.2891177768142181,3.4966313594564555,2.3,2.5
1,19.45887717576389,2366.5359644643827,1.2891177768142181,3.374113108867289,2.3,2.5
1,19.45887717576389,2192.4824559733784,1.2891177768142181,3.3409361268707185,2.3,2.5
1,19.45887717576389,2257.6687075534037,1.2891177768142181,3.3536602134802824,2.3,2.5
1,19.45887717576389,2529.247259931769,1.2891177768142181,3.4029912881719513,2.3,2.5
1,19.45887717576389,1778.9663206397356,1.2891177768142181,3.250167726105975,2.3,2.5
1,19.45887717576389,2363.850419343389,1.2891177768142181,3.373619991621625,2.3,2.5
1,19.45887717576389,2175.076040951439,1.2891177768142181,3.337474444549662,2.3,2.5
1,27.144176165949066,6542.916375926973,1.433676665221327,3.815771369678532,2.3,2.5
1,27.144176165949066,4831.144195553428,1.433676665221327,3.684050000102665,2.3,2.5
1,27.144176165949066,6368.681006741657,1.433676665221327,3.80404949657269,2.3,2.5
1,27.144176165949066,4202.367842706023,1.433676665221327,3.623494064506274,2.3,2.5
1,27.144176165949066,5415.678204814364,1.433676665221327,3.7336528510195226,2.3,2.5
1,27.144176165949066,5202.395969003053,1.433676665221327,3.7162034044935357,2.3,2.5
1,27.144176165949066,4352.942947430437,1.433676665221327,3.6387829750419574,2.3,2.5
1,27.144176165949066,5092.753568235146,1.433676665221327,3.7069526617357744,2.3,2.5
1,27.144176165949066,5948.190577547307,1.433676665221327,3.7743848746870468,2.3,2.5
1,27.144176165949066,4723.927199902119,1.433676665221327,3.6743031961124317,2.3,2.5
1,27.144176165949066,3847.4663693932357,1.433676665221327,3.585174832362964,2.3,2.5
1,27.144176165949066,4945.978485435825,1.433676665221327,3.6942522228872225,2.3,2.5
1,27.144176165949066,4331.204933555524,1.433676665221327,3.636608733119523,2.3,2.5
1,27.144176165949066,4710.801683568979,1.433676665221327,3.673094821592394,2.3,2.5
1,27.144176165949066,4898.705946646793,1.433676665221327,3.6900813709563334,2.3,2.5
1,27.144176165949066,3839.573953240793,1.433676665221327,3.5842830368618506,2.3,2.5
1,27.144176165949066,3891.7560880163646,1.433676665221327,3.590145613469898,2.3,2.5
1,27.144176165949066,5330.895676858145,1.433676665221327,3.7268001836676845,2.3,2.5
